-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018
0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114
0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128
0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133
0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135
0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136
0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137
0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137
0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138
0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137
0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137
0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135,0.0136
0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133,0.0135
0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128,0.0133
0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114,0.0128
0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018,0.0114
0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500,0.0018
0.0018,0.0114,0.0128,0.0133,0.0135,0.0136,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0137,0.0137,0.0136,0.0135,0.0133,0.0128,0.0114,0.0018,-0.4500
